chr1	4308891	4318151	1
chr1	4695352	4707693	2
chr1	5855701	5858701	3
chr1	6162823	6165823	4
chr1	7552224	7555255	5
chr1	8945261	8949385	6
chr1	9010871	9015310	7
chr1	10755645	10773763	8
chr1	10908909	10917045	9
chr1	11764246	11791160	10
chr1	13487649	13490898	11
chr1	13625241	13629989	12
chr1	14068222	14081309	13
chr1	14303137	14323381	14
chr1	19735369	19738369	15
chr1	30751232	30779359	16
chr1	34076205	34100160	17
chr1	36618439	36621439	18
chr1	38098251	38101251	19
chr1	48606963	48611039	20
chr1	53318487	53346539	21
chr1	59735523	59750274	22
chr1	60894783	60908124	23
chr1	61204723	61212885	24
chr1	61291805	61294805	25
chr1	61823401	61826401	26
chr1	62996951	63013690	27
chr1	64687657	64696420	28
chr1	65428477	65431477	29
chr1	66475097	66478097	30
chr1	69328700	69331700	31
chr1	70528012	70536537	32
chr1	71918913	71921913	33
chr1	78599367	78602367	34
chr1	84928815	84942303	35
chr1	87362350	87365350	36
chr1	87571823	87578682	37
chr1	88141933	88159306	38
chr1	88192299	88195413	39
chr1	97261527	97264527	40
chr1	100733270	100741127	41
chr1	104445034	104448051	42
chr1	107378865	107387583	43
chr1	110134466	110137466	44
chr1	116756850	116759850	45
chr1	119807686	119810686	46
chr1	159831365	159843773	47
chr1	159914886	159922298	48
chr1	163175213	163187336	49
chr1	163847764	163876183	50
chr1	164478592	164488378	51
chr1	165496987	165501166	52
chr1	169611052	169614052	53
chr1	175420330	175423330	54
chr1	176453190	176460228	55
chr1	177782675	177791974	56
chr1	180260946	180263946	57
chr1	181349159	181361920	58
chr1	185550860	185553860	59
chr1	186209106	186213250	60
chr1	186893380	186896380	61
chr1	196210516	196213516	62
chr1	200053539	200061979	63
chr1	204211498	204214498	64
chr1	207992072	207995268	65
chr1	208010964	208017278	66
chr1	208637384	208640384	67
chr1	209552775	209555775	68
chr1	209666029	209669029	69
chr1	213411798	213424373	70
chr1	213512475	213531822	71
chr1	213785752	213794599	72
chr1	214240756	214248108	73
chr1	214407863	214425181	74
chr1	214961379	214964379	75
chr1	216075050	216078050	76
chr1	217451798	217454798	77
chr1	218885854	218906526	78
chr1	223461850	223474565	79
chr1	232288160	232305209	80
chr1	234075073	234081609	81
chr1	234265045	234286813	82
chr1	234630727	234655077	83
chr1	234743997	234756396	84
chr1	235658550	235661550	85
chr1	236971168	236979795	86
chr1	239806797	239819076	87
chr1	240545081	240548081	88
chr1	241542945	241547024	89
chr1	241555004	241558004	90
chr1	245125191	245133143	91
chr1	245543070	245554161	92
chr2	2533143	2541935	93
chr2	2942559	2959850	94
chr2	3116412	3121799	95
chr2	4722597	4728434	96
