chr1	4305215	4308882	1
chr1	4689043	4692734	2
chr1	5852473	5855602	3
chr1	6157799	6162015	4
chr1	7543257	7549444	5
chr1	8941902	8945210	6
chr1	9007083	9010304	7
chr1	10741932	10755364	8
chr1	10902315	10908422	9
chr1	11755307	11764076	10
chr1	13480690	13487445	11
chr1	13621024	13625220	12
chr1	14063642	14067730	13
chr1	14298937	14302954	14
chr1	19731744	19734963	15
chr1	30744122	30750602	16
chr1	34070190	34075067	17
chr1	36612175	36617608	18
chr1	38091426	38095296	19
chr1	48601707	48604974	20
chr1	53310944	53316421	21
chr1	59730665	59733919	22
chr1	60890848	60894163	23
chr1	61199169	61203112	24
chr1	61277806	61291352	25
chr1	61815313	61821724	26
chr1	62988006	62995779	27
chr1	64682629	64686203	28
chr1	65423171	65426218	29
chr1	66471846	66475025	30
chr1	69323985	69328289	31
chr1	70521609	70525272	32
chr1	71914898	71918782	33
chr1	78594559	78598651	34
chr1	84925457	84928465	35
chr1	87355748	87361084	36
chr1	87567985	87571263	37
chr1	88138111	88141624	38
chr1	88187181	88190319	39
chr1	97257116	97260123	40
chr1	100729879	100733072	41
chr1	104440970	104444862	42
chr1	107367256	107376914	43
chr1	110128698	110134401	44
chr1	116752156	116755351	45
chr1	119803539	119807450	46
chr1	159825688	159831284	47
chr1	159910870	159913945	48
chr1	163172036	163175194	49
chr1	163844497	163847593	50
chr1	164474996	164478268	51
chr1	165492716	165496621	52
chr1	169607515	169610515	53
chr1	175416453	175419909	54
chr1	176447576	176452521	55
chr1	177778064	177781371	56
chr1	180254735	180260034	57
chr1	181342282	181348043	58
chr1	185542291	185549861	59
chr1	186205691	186208918	60
chr1	186888916	186893287	61
chr1	196203806	196209944	62
chr1	200050045	200053148	63
chr1	204206755	204211412	64
chr1	207985442	207989878	65
chr1	208006207	208010549	66
chr1	208633668	208636889	67
chr1	209547497	209550720	68
chr1	209658199	209664338	69
chr1	213404663	213409669	70
chr1	213508172	213512138	71
chr1	213780136	213783816	72
chr1	214236678	214240163	73
chr1	214402106	214407676	74
chr1	214954313	214959521	75
chr1	216064386	216074404	76
chr1	217447088	217450705	77
chr1	218881939	218885710	78
chr1	223458703	223461787	79
chr1	232279347	232286537	80
chr1	234070847	234074504	81
chr1	234259276	234262570	82
chr1	234627519	234630546	83
chr1	234739853	234743556	84
chr1	235651207	235657262	85
chr1	236965141	236969622	86
chr1	239802010	239805313	87
chr1	240541417	240544577	88
chr1	241537506	241540856	89
chr1	241547316	241552300	90
chr1	245120144	245124937	91
chr1	245535932	245541756	92
chr2	2528650	2532432	93
chr2	2939124	2942293	94
chr2	3112826	3116055	95
chr2	4715230	4721132	96
chr2	4940656	4944268	97
chr2	5129284	5134172	98
chr2	5204691	5208742	99
chr2	5652245	5655611	100
chr2	7668098	7672585	101
chr2	7977285	7980369	102
chr2	8090355	8094957	103
chr2	10387222	10392682	104
chr2	11851739	11855560	105
chr2	12926394	12930150	106
chr2	13783262	13786960	107
chr2	14508784	14512228	108
chr2	15579907	15582971	109
chr2	15821475	15827226	110
chr2	17061976	17064987	111
chr2	18465507	18470727	112
chr2	18831542	18834890	113
chr2	19858984	19863825	114
chr2	21315954	21319692	115
chr2	23478234	23482004	116
chr2	25672096	25675355	117
chr2	28374438	28378847	118
chr2	28448181	28452517	119
chr2	31228567	31231781	120
chr2	36333977	36337515	121
chr2	37798008	37802388	122
chr2	43080638	43085671	123
chr2	43186034	43191477	124
chr2	46824412	46829710	125
chr2	47087499	47091851	126
chr2	47340190	47344280	127
chr2	50589741	50592908	128
chr2	53275637	53281551	129
chr2	55436985	55441635	130
chr2	56274553	56279964	131
chr2	59562570	59565829	132
chr2	64396168	64400443	133
chr2	65705283	65711464	134
chr2	66304611	66307851	135
chr2	74134514	74138358	136
chr2	76685159	76688474	137
chr2	77436138	77439607	138
chr2	84143766	84147448	139
chr2	85287809	85291151	140
chr2	100935924	100939063	141
chr2	117604933	117611240	142
chr2	120426644	120430239	143
chr2	123972595	123975669	144
chr2	128715160	128718711	145
chr2	129766462	129772879	146
chr2	131933488	131939480	147
chr2	136283796	136286868	148
chr2	137934663	137940675	149
chr2	142496393	142500805	150
chr2	150455722	150460626	151
chr2	154351095	154356382	152
chr2	154779992	154784759	153
chr2	162645620	162648806	154
chr2	167651314	167655016	155
chr2	170117696	170121812	156
chr2	170245692	170249398	157
chr2	170274573	170279052	158
chr2	171229792	171234763	159
chr2	172270990	172274502	160
chr2	173018821	173021907	161
chr2	175872033	175876446	162
chr2	180446198	180449792	163
chr2	185376791	185381645	164
chr2	196201165	196205700	165
chr2	205640581	205643732	166
chr2	210672122	210675880	167
chr2	211512307	211517760	168
chr2	212686370	212694784	169
chr2	214707165	214710698	170
chr2	215952940	215957474	171
chr2	216646377	216654217	172
chr2	217113834	217119167	173
chr2	217799910	217803077	174
chr2	217963312	217966933	175
chr2	219912095	219916146	176
chr2	220580601	220583778	177
chr2	220861024	220866570	178
chr2	221655272	221659634	179
chr2	221992618	221998698	180
chr2	222692810	222698892	181
chr2	223137637	223141720	182
chr2	225991434	225995008	183
chr2	226694021	226701788	184
chr2	226716864	226722823	185
chr2	226796327	226803577	186
chr2	230976587	230980777	187
chr2	233229678	233234416	188
chr2	233997075	234000142	189
chr2	234128533	234132077	190
chr2	234164814	234172997	191
chr2	234487151	234492085	192
chr2	235131662	235136247	193
chr2	235319926	235325301	194
chr2	237420726	237424986	195
chr2	239025060	239031650	196
chr2	239402622	239407952	197
chr2	239819584	239823929	198
chr2	240169037	240173541	199
chr3	1118831	1123600	200
chr3	1485292	1488308	201
chr3	2706705	2710145	202
chr3	2839744	2844373	203
chr3	3515098	3518630	204
chr3	5756210	5760422	205
chr3	11024834	11034059	206
chr3	11669716	11673011	207
chr3	16238569	16242640	208
chr3	18985801	18989422	209
chr3	22603429	22606629	210
chr3	26992722	26996237	211
chr3	28974948	28978101	212
chr3	31806485	31810778	213
chr3	33944758	33949002	214
chr3	34769497	34773297	215
chr3	41021667	41024730	216
chr3	44063383	44081543	217
chr3	45775926	45780580	218
chr3	54451582	54454607	219
chr3	54973908	54977292	220
chr3	55311649	55316205	221
chr3	56812041	56815161	222
chr3	58714769	58721239	223
chr3	61679428	61682613	224
chr3	66689906	66693277	225
chr3	67284796	67287984	226
chr3	71298025	71303693	227
chr3	71692406	71695650	228
chr3	72277649	72284796	229
chr3	73189542	73192930	230
chr3	73552059	73556912	231
chr3	102089535	102092743	232
chr3	103362986	103367475	233
chr3	103723762	103729493	234
chr3	108010700	108014130	235
chr3	110242469	110246072	236
chr3	114225460	114229128	237
chr3	115563211	115571008	238
chr3	115926223	115929546	239
chr3	116731640	116735538	240
chr3	117353247	117358372	241
chr3	122622920	122626026	242
chr3	122961902	122967224	243
chr3	126494319	126497373	244
chr3	127059396	127064424	245
chr3	128473953	128476971	246
chr3	134754335	134757381	247
chr3	135093937	135097220	248
chr3	135735100	135739814	249
chr3	138049135	138052310	250
chr3	140113935	140117301	251
chr3	147775451	147778630	252
chr3	148230849	148236605	253
chr3	148915720	148919584	254
chr3	152186401	152189985	255
chr3	156287411	156293023	256
chr3	157071403	157076330	257
