chr1	4305215	4308882	1
chr1	5852473	5855602	3
chr1	8941902	8945210	6
chr1	10902315	10908422	9
chr1	36612175	36617608	18
chr1	66471846	66475025	30
chr1	69323985	69328289	31
chr1	70521609	70525272	32
chr1	78594559	78598651	34
chr1	87567985	87571263	37
chr1	104440970	104444862	42
chr1	159910870	159913945	48
chr1	163844497	163847593	50
chr1	164474996	164478268	51
chr1	176447576	176452521	55
chr1	177778064	177781371	56
chr1	185542291	185549861	59
chr1	186205691	186208918	60
chr1	196203806	196209944	62
chr1	207985442	207989878	65
chr1	208006207	208010549	66
chr1	208633668	208636889	67
chr1	213404663	213409669	70
chr1	214236678	214240163	73
chr1	214954313	214959521	75
chr1	223458703	223461787	79
chr1	232279347	232286537	80
chr1	234739853	234743556	84
chr1	235651207	235657262	85
chr1	236965141	236969622	86
chr2	2528650	2532432	93
chr2	4715230	4721132	96
chr2	4940656	4944268	97
chr2	5129284	5134172	98
chr2	5204691	5208742	99
chr2	12926394	12930150	106
chr2	14508784	14512228	108
chr2	15579907	15582971	109
chr2	15821475	15827226	110
chr2	17061976	17064987	111
chr2	18465507	18470727	112
chr2	18831542	18834890	113
chr2	19858984	19863825	114
chr2	28374438	28378847	118
chr2	36333977	36337515	121
chr2	37798008	37802388	122
chr2	43080638	43085671	123
chr2	43186034	43191477	124
chr2	53275637	53281551	129
chr2	55436985	55441635	130
chr2	66304611	66307851	135
chr2	76685159	76688474	137
chr2	84143766	84147448	139
chr2	117604933	117611240	142
chr2	120426644	120430239	143
chr2	123972595	123975669	144
chr2	128715160	128718711	145
chr2	129766462	129772879	146
chr2	131933488	131939480	147
chr2	136283796	136286868	148
chr2	137934663	137940675	149
chr2	142496393	142500805	150
chr2	150455722	150460626	151
chr2	167651314	167655016	155
chr2	172270990	172274502	160
chr2	175872033	175876446	162
chr2	180446198	180449792	163
chr2	185376791	185381645	164
chr2	205640581	205643732	166
chr2	214707165	214710698	170
chr2	217113834	217119167	173
chr2	219912095	219916146	176
chr2	220861024	220866570	178
chr2	221655272	221659634	179
chr2	221992618	221998698	180
chr2	226694021	226701788	184
chr2	226716864	226722823	185
chr2	230976587	230980777	187
chr2	234128533	234132077	190
chr2	234164814	234172997	191
chr2	234487151	234492085	192
chr2	235131662	235136247	193
chr2	235319926	235325301	194
chr2	239025060	239031650	196
chr2	239402622	239407952	197
chr2	239819584	239823929	198
chr2	240169037	240173541	199
chr3	1485292	1488308	201
chr3	5756210	5760422	205
chr3	16238569	16242640	208
chr3	18985801	18989422	209
chr3	22603429	22606629	210
chr3	26992722	26996237	211
chr3	33944758	33949002	214
chr3	34769497	34773297	215
chr3	41021667	41024730	216
chr3	55311649	55316205	221
chr3	66689906	66693277	225
chr3	67284796	67287984	226
chr3	73189542	73192930	230
chr3	102089535	102092743	232
chr3	103362986	103367475	233
chr3	103723762	103729493	234
chr3	108010700	108014130	235
chr3	110242469	110246072	236
chr3	115563211	115571008	238
chr3	117353247	117358372	241
chr3	127059396	127064424	245
chr3	128473953	128476971	246
chr3	135735100	135739814	249
chr3	138049135	138052310	250
chr3	147775451	147778630	252
chr3	152186401	152189985	255
chr3	157071403	157076330	257
chr3	171967792	171971976	259
chr3	182675385	182678891	263
chr3	187610687	187614955	268
chr3	188084279	188087334	269
chr3	193949728	193953547	276
chr4	4261360	4266595	278
chr4	17235189	17239661	288
chr4	24989632	24992835	290
chr4	25964406	25967872	292
chr4	27049787	27055566	293
chr4	31396370	31401708	294
chr4	31759534	31765085	295
chr4	32318728	32321752	296
chr4	33195917	33201393	297
chr4	66744320	66748292	303
chr4	80136773	80140079	304
chr4	89204723	89210170	308
chr4	110589886	110594215	312
chr4	111595451	111598528	313
chr4	126352294	126355444	315
chr4	128757911	128762387	316
chr4	129443228	129446656	317
chr4	130176277	130182581	318
chr4	136479344	136484085	319
chr4	137616293	137621579	320
chr4	154851099	154854574	328
chr4	155118106	155124075	329
chr4	166172896	166177350	332
chr4	167479729	167485410	333
chr4	176368954	176373256	336
chr4	177048954	177056271	337
chr4	177299051	177303484	338
chr4	180858815	180862831	340
chr4	185986033	185989741	344
chr4	187123187	187127360	347
chr4	189144043	189148347	348
chr5	2626916	2635286	351
chr5	2847579	2851742	352
chr5	2979596	2987670	353
chr5	3217727	3221231	354
chr5	3752698	3755905	355
chr5	5112075	5115992	359
chr5	5543439	5546647	361
chr5	8072958	8076323	364
chr5	8886369	8890126	365
chr5	10965471	10968760	368
chr5	16034123	16038020	373
chr5	27804498	27809580	374
chr5	34564730	34570659	376
chr5	35392784	35395896	378
chr5	36431813	36434932	379
chr5	38701665	38707961	383
chr5	53365858	53368862	385
chr5	63237065	63240948	388
chr5	82784408	82790692	395
chr5	125789331	125793101	403
chr5	133906854	133911770	405
chr5	148792388	148795541	410
chr5	173299633	173303054	422
chr5	175573504	175581774	424
chr6	375759	380789	427
chr6	465937	471435	428
chr6	1132375	1135661	429
chr6	1475345	1479069	430
chr6	5886109	5895987	436
chr6	6894071	6900718	437
chr6	9519333	9524042	438
chr6	11907933	11911980	441
chr6	12183719	12187445	442
